traditional,Shirt_blue,long sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_white,long sleeve,Pants_orange,short,Specs,
traditional,Shirt_purple,long sleeve,Pants_blue  ,short,Specs,Drinks
formal,Shirt_brown,short_sleeve,Pants_black,short,,Drinks
formal,Shirt_grey,short_sleeve,Pants_blue_jeans,long,,Drinks
formal,Shirt_orange,long sleeve,Pants_grey,short,,Drinks
formal,Shirt_black ,short_sleeve,Pants_green,long,,Drinks
traditional,Shirt_black ,long sleeve,Pants_pink,short,Specs,Drinks
casual,Shirt_black,short_sleeve,Pants_blue_jeans,short,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_yellow,long,Specs,Drinks
traditional,Shirt_purple,short_sleeve,Pants_red,long,Specs,Drinks
formal,Shirt_black,long sleeve,Pants_black,long,Specs,Drinks
formal,Shirt_pink,short_sleeve,Pants_black ,short,,
formal,Shirt_green,short_sleeve,Pants_brown,short,,Drinks
traditional,Shirt_white,long sleeve,Pants_green,short,Specs,Drinks
traditional,Shirt_yellow,long sleeve,Pants_yellow,short,Specs,Drinks
traditional,Shirt_brown,long sleeve,Pants_blue  ,long,,Drinks
casual,Shirt_red,short_sleeve,Pants_pink,short,,
formal,Shirt_blue,long sleeve,Pants_pink,short,,Drinks
traditional,Shirt_blue,short_sleeve,Pants_black,long,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_black,long,,
traditional,Shirt_pink,long sleeve,Pants_blue,short,,Drinks
formal,Shirt_pink,short_sleeve,Pants_pink,short,Specs,Drinks
casual,Shirt_brown,short_sleeve,Pants_blue ,long,Specs,Drinks
casual,Shirt_pink,short_sleeve,Pants_black,long,Specs,Drinks
traditional,Shirt_green,long sleeve,Pants_grey,short,Specs,Drinks
formal,Shirt_red,short_sleeve,Pants_pink,long,,Drinks
formal,Shirt_black ,long sleeve,Pants_white,long,,Drinks
traditional,Shirt_white,long sleeve,Pants_green,long,Specs,Drinks
formal,Shirt_grey,long sleeve,Pants_red,long,,Drinks
traditional,Shirt_pink,long sleeve,Pants_black,long,,Drinks
traditional,Shirt_brown,short_sleeve,Pants_yellow,short,,Drinks
formal,Shirt_yellow,short_sleeve,Pants_blue ,long,Specs,Drinks
formal,Shirt_black ,long sleeve,Pants_brown,short,,Drinks
traditional,Shirt_brown,short_sleeve,Pants_blue,long,,Drinks
traditional,Shirt_grey,short_sleeve,Pants_red,long,Specs,Drinks
casual,Shirt_black ,short_sleeve,Pants_blue ,long,,
traditional,Shirt_brown,short_sleeve,Pants_blue,long,Specs,Drinks
casual,Shirt_pink,short_sleeve,Pants_black,long,,Drinks
formal,Shirt_red,long sleeve,Pants_blue_jeans,long,Specs,Drinks
traditional,Shirt_brown,short_sleeve,Pants_red,long,,Drinks
formal,Shirt_red,short_sleeve,Pants_blue,short,,Drinks
formal,Shirt_orange,long sleeve,Pants_grey,long,Specs,
formal,Shirt_orange,long sleeve,Pants_yellow,long,Specs,Drinks
casual,Shirt_red,long sleeve,Pants_green,short,Specs,Drinks
formal,Shirt_grey,short_sleeve,Pants_purple,short,Specs,Drinks
traditional,Shirt_red,short_sleeve,Pants_brown,short,Specs,Drinks
casual,Shirt_red,long sleeve,Pants_orange,short,,Drinks
traditional,Shirt_grey,short_sleeve,Pants_black ,long,Specs,
traditional,Shirt_green,short_sleeve,Pants_pink,short,,Drinks
formal,Shirt_red,long sleeve,Pants_yellow,short,,
casual,Shirt_orange,short_sleeve,Pants_brown,long,Specs,Drinks
traditional,Shirt_grey,short_sleeve,Pants_pink,short,,Drinks
casual,Shirt_white,short_sleeve,Pants_blue,long,,Drinks
formal,Shirt_green,long sleeve,Pants_blue ,short,Specs,Drinks
formal,Shirt_brown,long sleeve,Pants_pink,short,,
casual,Shirt_purple,short_sleeve,Pants_green,long,,Drinks
traditional,Shirt_yellow,long sleeve,Pants_white,long,Specs,
traditional,Shirt_black,short_sleeve,Pants_green,short,,Drinks
traditional,Shirt_blue,long sleeve,Pants_black,long,Specs,
formal,Shirt_pink,long sleeve,Pants_orange,long,,Drinks
casual,Shirt_blue,long sleeve,Pants_grey,long,Specs,Drinks
formal,Shirt_white,short_sleeve,Pants_pink,long,Specs,Drinks
formal,Shirt_red,short_sleeve,Pants_white,short,,
formal,Shirt_green,short_sleeve,Pants_purple,short,Specs,Drinks
formal,Shirt_orange,long sleeve,Pants_black ,long,Specs,Drinks
casual,Shirt_orange,long sleeve,Pants_black,long,,Drinks
traditional,Shirt_black ,short_sleeve,Pants_blue  ,long,Specs,Drinks
formal,Shirt_white,short_sleeve,Pants_blue  ,long,,Drinks
traditional,Shirt_yellow,short_sleeve,Pants_brown,short,Specs,Drinks
casual,Shirt_black ,long sleeve,Pants_white,long,,Drinks
traditional,Shirt_white,long sleeve,Pants_purple,short,,Drinks
formal,Shirt_grey,long sleeve,Pants_yellow,long,,
casual,Shirt_orange,short_sleeve,Pants_blue ,short,Specs,Drinks
casual,Shirt_purple,short_sleeve,Pants_blue ,short,Specs,Drinks
traditional,Shirt_brown,long sleeve,Pants_blue  ,short,Specs,Drinks
formal,Shirt_white,short_sleeve,Pants_white,short,,
casual,Shirt_black,long sleeve,Pants_blue  ,short,,Drinks
casual,Shirt_black ,short_sleeve,Pants_yellow,short,,Drinks
formal,Shirt_purple,short_sleeve,Pants_white,long,,Drinks
casual,Shirt_black ,short_sleeve,Pants_green,short,Specs,Drinks
traditional,Shirt_blue,long sleeve,Pants_pink,long,Specs,Drinks
formal,Shirt_yellow,short_sleeve,Pants_black ,long,Specs,Drinks
formal,Shirt_blue,short_sleeve,Pants_green,long,,Drinks
casual,Shirt_black ,long sleeve,Pants_purple,long,,Drinks
formal,Shirt_yellow,short_sleeve,Pants_grey,short,,Drinks
traditional,Shirt_black,short_sleeve,Pants_black,short,Specs,Drinks
traditional,Shirt_grey,short_sleeve,Pants_blue ,long,Specs,Drinks
traditional,Shirt_yellow,long sleeve,Pants_white,short,Specs,Drinks
formal,Shirt_black,short_sleeve,Pants_green,short,Specs,Drinks
formal,Shirt_red,long sleeve,Pants_blue  ,long,Specs,Drinks
formal,Shirt_yellow,short_sleeve,Pants_brown,short,,Drinks
traditional,Shirt_brown,long sleeve,Pants_orange,short,,Drinks
formal,Shirt_blue,long sleeve,Pants_purple,short,,Drinks
traditional,Shirt_black,short_sleeve,Pants_yellow,short,,Drinks
formal,Shirt_red,short_sleeve,Pants_black ,short,Specs,Drinks
traditional,Shirt_pink,short_sleeve,Pants_purple,long,Specs,Drinks
casual,Shirt_orange,long sleeve,Pants_white,long,Specs,Drinks
casual,Shirt_green,short_sleeve,Pants_blue,long,,Drinks
formal,Shirt_black,long sleeve,Pants_red,long,Specs,Drinks
formal,Shirt_purple,long sleeve,Pants_pink,long,,Drinks
casual,Shirt_grey,long sleeve,Pants_grey,long,Specs,Drinks
formal,Shirt_grey,long sleeve,Pants_blue_jeans,short,Specs,Drinks
casual,Shirt_purple,long sleeve,Pants_white,short,,Drinks
formal,Shirt_orange,long sleeve,Pants_yellow,short,,Drinks
casual,Shirt_purple,long sleeve,Pants_orange,long,Specs,Drinks
casual,Shirt_white,long sleeve,Pants_black,short,,Drinks
casual,Shirt_yellow,short_sleeve,Pants_blue_jeans,short,Specs,Drinks
traditional,Shirt_red,short_sleeve,Pants_grey,long,,Drinks
traditional,Shirt_green,short_sleeve,Pants_blue_jeans,long,,
casual,Shirt_pink,long sleeve,Pants_blue  ,long,,Drinks
traditional,Shirt_red,short_sleeve,Pants_blue,long,,Drinks
traditional,Shirt_white,short_sleeve,Pants_blue,short,Specs,Drinks
formal,Shirt_white,short_sleeve,Pants_yellow,long,,Drinks
casual,Shirt_green,long sleeve,Pants_green,short,Specs,Drinks
formal,Shirt_pink,long sleeve,Pants_green,long,Specs,Drinks
casual,Shirt_brown,long sleeve,Pants_grey,short,Specs,Drinks
formal,Shirt_grey,short_sleeve,Pants_orange,short,Specs,Drinks
traditional,Shirt_purple,short_sleeve,Pants_yellow,short,,
formal,Shirt_purple,short_sleeve,Pants_blue,short,,
casual,Shirt_orange,short_sleeve,Pants_blue,short,Specs,
formal,Shirt_purple,long sleeve,Pants_orange,long,,Drinks
casual,Shirt_white,short_sleeve,Pants_black,long,Specs,Drinks
casual,Shirt_green,short_sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_pink,short_sleeve,Pants_grey,short,,Drinks
formal,Shirt_green,short_sleeve,Pants_white,long,Specs,Drinks
formal,Shirt_blue,short_sleeve,Pants_black,short,,Drinks
casual,Shirt_green,short_sleeve,Pants_purple,long,,Drinks
traditional,Shirt_yellow,short_sleeve,Pants_blue  ,short,,Drinks
casual,Shirt_red,short_sleeve,Pants_white,long,Specs,Drinks
casual,Shirt_brown,long sleeve,Pants_pink,short,,
casual,Shirt_red,short_sleeve,Pants_black ,long,,Drinks
casual,Shirt_brown,long sleeve,Pants_grey,long,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_black ,short,Specs,Drinks
formal,Shirt_brown,long sleeve,Pants_pink,long,Specs,
traditional,Shirt_blue,short_sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_purple,long sleeve,Pants_purple,long,,Drinks
casual,Shirt_green,short_sleeve,Pants_green,short,,Drinks
casual,Shirt_blue,short_sleeve,Pants_yellow,short,,Drinks
casual,Shirt_purple,short_sleeve,Pants_pink,short,,Drinks
traditional,Shirt_yellow,long sleeve,Pants_black,short,,
casual,Shirt_blue,short_sleeve,Pants_orange,short,,Drinks
casual,Shirt_pink,short_sleeve,Pants_red,long,,Drinks
traditional,Shirt_white,long sleeve,Pants_blue ,long,,Drinks
casual,Shirt_green,long sleeve,Pants_black,short,,Drinks
formal,Shirt_black,short_sleeve,Pants_pink,long,Specs,Drinks
traditional,Shirt_purple,short_sleeve,Pants_red,long,,Drinks
traditional,Shirt_purple,short_sleeve,Pants_pink,short,,Drinks
casual,Shirt_white,long sleeve,Pants_orange,long,Specs,Drinks
casual,Shirt_yellow,short_sleeve,Pants_blue  ,short,,Drinks
traditional,Shirt_pink,short_sleeve,Pants_blue  ,long,Specs,Drinks
traditional,Shirt_green,long sleeve,Pants_black ,long,,Drinks
traditional,Shirt_pink,short_sleeve,Pants_red,short,Specs,Drinks
traditional,Shirt_green,short_sleeve,Pants_blue ,short,,Drinks
formal,Shirt_black ,short_sleeve,Pants_grey,long,,Drinks
casual,Shirt_grey,long sleeve,Pants_blue  ,long,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_pink,long,Specs,Drinks
casual,Shirt_white,short_sleeve,Pants_black,long,,Drinks
traditional,Shirt_pink,long sleeve,Pants_black ,short,Specs,Drinks
formal,Shirt_brown,long sleeve,Pants_blue  ,short,Specs,Drinks
casual,Shirt_black,short_sleeve,Pants_white,short,Specs,
casual,Shirt_blue,long sleeve,Pants_white,long,Specs,
casual,Shirt_black ,long sleeve,Pants_blue,long,,Drinks
formal,Shirt_red,short_sleeve,Pants_yellow,short,,Drinks
formal,Shirt_black ,long sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_purple,short_sleeve,Pants_blue,short,Specs,Drinks
casual,Shirt_red,short_sleeve,Pants_blue_jeans,long,,Drinks
casual,Shirt_black ,short_sleeve,Pants_black,short,,Drinks
casual,Shirt_black ,long sleeve,Pants_orange,long,Specs,Drinks
formal,Shirt_pink,short_sleeve,Pants_grey,short,,Drinks
formal,Shirt_brown,short_sleeve,Pants_pink,long,Specs,Drinks
traditional,Shirt_purple,short_sleeve,Pants_yellow,long,,Drinks
traditional,Shirt_red,short_sleeve,Pants_blue,long,,
casual,Shirt_white,long sleeve,Pants_black,short,,Drinks
formal,Shirt_purple,short_sleeve,Pants_black,long,,Drinks
casual,Shirt_brown,short_sleeve,Pants_yellow,short,Specs,Drinks
traditional,Shirt_grey,long sleeve,Pants_pink,short,,Drinks
casual,Shirt_white,long sleeve,Pants_purple,long,,Drinks
formal,Shirt_blue,long sleeve,Pants_red,short,,
casual,Shirt_black ,long sleeve,Pants_purple,short,Specs,Drinks
traditional,Shirt_black ,short_sleeve,Pants_pink,long,Specs,Drinks
traditional,Shirt_purple,long sleeve,Pants_red,long,,Drinks
formal,Shirt_red,long sleeve,Pants_green,long,Specs,
casual,Shirt_grey,short_sleeve,Pants_yellow,short,Specs,Drinks
traditional,Shirt_pink,short_sleeve,Pants_blue  ,short,Specs,Drinks
traditional,Shirt_black ,long sleeve,Pants_black,short,Specs,Drinks
casual,Shirt_orange,short_sleeve,Pants_green,short,,Drinks
traditional,Shirt_red,long sleeve,Pants_green,short,Specs,Drinks
casual,Shirt_yellow,long sleeve,Pants_blue,short,Specs,Drinks
casual,Shirt_black ,short_sleeve,Pants_green,short,Specs,
casual,Shirt_yellow,short_sleeve,Pants_blue ,short,Specs,Drinks
traditional,Shirt_green,long sleeve,Pants_blue  ,long,Specs,Drinks
casual,Shirt_red,long sleeve,Pants_purple,short,,
casual,Shirt_grey,short_sleeve,Pants_blue_jeans,short,,Drinks
casual,Shirt_black ,short_sleeve,Pants_black,short,,Drinks
casual,Shirt_black ,long sleeve,Pants_green,short,Specs,Drinks
traditional,Shirt_green,short_sleeve,Pants_brown,short,Specs,Drinks
casual,Shirt_pink,long sleeve,Pants_blue ,short,,
casual,Shirt_green,long sleeve,Pants_purple,long,,
traditional,Shirt_purple,long sleeve,Pants_orange,short,,Drinks
formal,Shirt_black ,short_sleeve,Pants_blue,long,Specs,Drinks
formal,Shirt_brown,short_sleeve,Pants_black ,short,Specs,Drinks
formal,Shirt_orange,long sleeve,Pants_blue ,short,,Drinks
formal,Shirt_black,short_sleeve,Pants_green,short,Specs,Drinks
casual,Shirt_pink,long sleeve,Pants_purple,long,Specs,
traditional,Shirt_red,long sleeve,Pants_blue ,short,,Drinks
formal,Shirt_green,short_sleeve,Pants_white,short,,Drinks
casual,Shirt_yellow,short_sleeve,Pants_yellow,short,Specs,Drinks
traditional,Shirt_black,short_sleeve,Pants_blue_jeans,long,,Drinks
traditional,Shirt_black,long sleeve,Pants_red,long,Specs,Drinks
formal,Shirt_red,long sleeve,Pants_brown,long,Specs,
casual,Shirt_blue,long sleeve,Pants_orange,long,,Drinks
formal,Shirt_green,short_sleeve,Pants_black ,long,Specs,Drinks
traditional,Shirt_grey,long sleeve,Pants_red,short,,Drinks
casual,Shirt_blue,long sleeve,Pants_red,long,Specs,Drinks
traditional,Shirt_yellow,long sleeve,Pants_blue  ,short,,Drinks
formal,Shirt_purple,long sleeve,Pants_blue,short,,Drinks
formal,Shirt_pink,short_sleeve,Pants_orange,long,,Drinks
traditional,Shirt_pink,long sleeve,Pants_brown,short,Specs,Drinks
traditional,Shirt_black ,short_sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_black ,long sleeve,Pants_green,short,,Drinks
casual,Shirt_grey,short_sleeve,Pants_orange,short,,Drinks
traditional,Shirt_brown,short_sleeve,Pants_purple,long,,
casual,Shirt_orange,long sleeve,Pants_blue_jeans,short,,Drinks
formal,Shirt_purple,long sleeve,Pants_black ,long,Specs,
casual,Shirt_pink,long sleeve,Pants_blue,long,Specs,Drinks
casual,Shirt_white,short_sleeve,Pants_black,short,,Drinks
formal,Shirt_purple,long sleeve,Pants_yellow,short,,Drinks
traditional,Shirt_yellow,short_sleeve,Pants_blue,short,,Drinks
formal,Shirt_yellow,short_sleeve,Pants_blue  ,short,Specs,Drinks
formal,Shirt_green,short_sleeve,Pants_purple,long,,Drinks
formal,Shirt_brown,long sleeve,Pants_blue,long,Specs,Drinks
traditional,Shirt_blue,long sleeve,Pants_white,long,,Drinks
casual,Shirt_red,long sleeve,Pants_blue_jeans,short,,Drinks
traditional,Shirt_brown,short_sleeve,Pants_grey,long,,Drinks
traditional,Shirt_purple,short_sleeve,Pants_pink,long,,Drinks
traditional,Shirt_green,short_sleeve,Pants_blue ,long,,Drinks
formal,Shirt_orange,long sleeve,Pants_blue ,long,,Drinks
casual,Shirt_grey,short_sleeve,Pants_red,short,,Drinks
casual,Shirt_purple,long sleeve,Pants_blue ,short,,Drinks
casual,Shirt_red,long sleeve,Pants_black,long,Specs,Drinks
formal,Shirt_green,short_sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_black,long sleeve,Pants_blue_jeans,long,,Drinks
traditional,Shirt_grey,long sleeve,Pants_green,long,,
formal,Shirt_black,short_sleeve,Pants_blue ,long,,
casual,Shirt_purple,long sleeve,Pants_black,long,,Drinks
casual,Shirt_brown,short_sleeve,Pants_white,short,,Drinks
traditional,Shirt_brown,short_sleeve,Pants_white,short,,Drinks
traditional,Shirt_black ,short_sleeve,Pants_blue,short,,Drinks
traditional,Shirt_white,long sleeve,Pants_white,long,Specs,Drinks
casual,Shirt_orange,long sleeve,Pants_purple,long,,Drinks
formal,Shirt_pink,short_sleeve,Pants_purple,long,,Drinks
formal,Shirt_pink,long sleeve,Pants_blue  ,long,,Drinks
traditional,Shirt_yellow,long sleeve,Pants_brown,long,Specs,Drinks
casual,Shirt_white,long sleeve,Pants_red,long,,Drinks
casual,Shirt_red,short_sleeve,Pants_blue_jeans,long,,Drinks
traditional,Shirt_black ,long sleeve,Pants_red,long,,Drinks
formal,Shirt_brown,short_sleeve,Pants_blue_jeans,long,Specs,
casual,Shirt_white,short_sleeve,Pants_blue,long,,Drinks
formal,Shirt_black,short_sleeve,Pants_blue ,short,Specs,Drinks
traditional,Shirt_orange,short_sleeve,Pants_green,short,Specs,Drinks
casual,Shirt_blue,long sleeve,Pants_brown,short,,
casual,Shirt_purple,long sleeve,Pants_purple,long,,
formal,Shirt_orange,long sleeve,Pants_white,long,Specs,Drinks
traditional,Shirt_yellow,long sleeve,Pants_blue,short,Specs,Drinks
casual,Shirt_purple,long sleeve,Pants_yellow,long,,Drinks
casual,Shirt_purple,short_sleeve,Pants_pink,long,,
traditional,Shirt_grey,short_sleeve,Pants_red,long,Specs,Drinks
formal,Shirt_grey,long sleeve,Pants_white,long,Specs,
traditional,Shirt_black,long sleeve,Pants_black ,short,Specs,Drinks
traditional,Shirt_yellow,short_sleeve,Pants_orange,long,,Drinks
traditional,Shirt_yellow,long sleeve,Pants_blue  ,long,Specs,Drinks
traditional,Shirt_pink,short_sleeve,Pants_yellow,long,,Drinks
traditional,Shirt_orange,long sleeve,Pants_purple,long,,Drinks
casual,Shirt_white,long sleeve,Pants_black,long,,Drinks
casual,Shirt_red,long sleeve,Pants_brown,long,Specs,
formal,Shirt_black ,short_sleeve,Pants_pink,short,Specs,Drinks
casual,Shirt_blue,short_sleeve,Pants_grey,short,Specs,Drinks
traditional,Shirt_orange,short_sleeve,Pants_blue ,short,Specs,Drinks
casual,Shirt_black,long sleeve,Pants_blue,short,Specs,Drinks
traditional,Shirt_yellow,short_sleeve,Pants_blue ,long,,Drinks
traditional,Shirt_purple,long sleeve,Pants_green,long,,
traditional,Shirt_orange,short_sleeve,Pants_brown,long,Specs,
casual,Shirt_black,short_sleeve,Pants_black,short,Specs,Drinks
traditional,Shirt_red,long sleeve,Pants_orange,long,,Drinks
formal,Shirt_green,long sleeve,Pants_blue,long,,Drinks
formal,Shirt_yellow,long sleeve,Pants_grey,short,,Drinks
casual,Shirt_green,long sleeve,Pants_purple,short,,Drinks
formal,Shirt_yellow,long sleeve,Pants_yellow,long,Specs,Drinks
casual,Shirt_white,long sleeve,Pants_black ,long,,Drinks
formal,Shirt_brown,short_sleeve,Pants_blue_jeans,long,,Drinks
casual,Shirt_brown,long sleeve,Pants_black ,short,,Drinks
traditional,Shirt_yellow,long sleeve,Pants_black ,long,,
casual,Shirt_blue,short_sleeve,Pants_blue  ,long,Specs,Drinks
traditional,Shirt_black,short_sleeve,Pants_brown,short,Specs,
casual,Shirt_orange,short_sleeve,Pants_pink,long,Specs,
casual,Shirt_green,short_sleeve,Pants_yellow,short,Specs,Drinks
traditional,Shirt_black ,short_sleeve,Pants_white,short,,
traditional,Shirt_green,long sleeve,Pants_blue  ,short,,Drinks
traditional,Shirt_red,long sleeve,Pants_red,short,,Drinks
casual,Shirt_purple,long sleeve,Pants_white,long,Specs,Drinks
formal,Shirt_purple,short_sleeve,Pants_blue  ,long,Specs,Drinks
casual,Shirt_orange,short_sleeve,Pants_pink,long,Specs,Drinks
traditional,Shirt_grey,short_sleeve,Pants_blue_jeans,long,Specs,
formal,Shirt_orange,long sleeve,Pants_green,short,Specs,Drinks
traditional,Shirt_black ,short_sleeve,Pants_white,long,Specs,Drinks
casual,Shirt_yellow,short_sleeve,Pants_grey,short,,Drinks
traditional,Shirt_white,long sleeve,Pants_blue_jeans,long,,
formal,Shirt_purple,short_sleeve,Pants_blue  ,short,,
formal,Shirt_black,long sleeve,Pants_purple,long,Specs,Drinks
casual,Shirt_blue,long sleeve,Pants_pink,long,,Drinks
formal,Shirt_pink,long sleeve,Pants_yellow,long,Specs,Drinks
formal,Shirt_red,short_sleeve,Pants_blue,long,Specs,Drinks
formal,Shirt_brown,long sleeve,Pants_pink,short,,Drinks
formal,Shirt_yellow,long sleeve,Pants_red,short,,Drinks
traditional,Shirt_red,long sleeve,Pants_blue,short,Specs,
casual,Shirt_blue,long sleeve,Pants_black,long,,Drinks
formal,Shirt_purple,short_sleeve,Pants_pink,long,,Drinks
formal,Shirt_yellow,short_sleeve,Pants_brown,long,,
casual,Shirt_orange,short_sleeve,Pants_brown,long,,Drinks
traditional,Shirt_purple,short_sleeve,Pants_black,long,Specs,Drinks
formal,Shirt_black,short_sleeve,Pants_blue  ,short,,Drinks
traditional,Shirt_purple,short_sleeve,Pants_red,long,,Drinks
formal,Shirt_black ,long sleeve,Pants_pink,long,,Drinks
casual,Shirt_red,long sleeve,Pants_grey,long,,Drinks
casual,Shirt_red,short_sleeve,Pants_blue ,short,,
casual,Shirt_yellow,long sleeve,Pants_orange,short,Specs,Drinks
casual,Shirt_red,long sleeve,Pants_white,long,Specs,Drinks
traditional,Shirt_yellow,long sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_red,short_sleeve,Pants_purple,short,,Drinks
casual,Shirt_brown,short_sleeve,Pants_blue  ,short,Specs,Drinks
casual,Shirt_yellow,short_sleeve,Pants_green,short,,Drinks
casual,Shirt_black,short_sleeve,Pants_black ,short,,Drinks
casual,Shirt_black ,short_sleeve,Pants_black ,long,,Drinks
casual,Shirt_brown,long sleeve,Pants_blue_jeans,short,,Drinks
casual,Shirt_white,short_sleeve,Pants_black,long,Specs,Drinks
formal,Shirt_orange,short_sleeve,Pants_blue  ,long,Specs,Drinks
casual,Shirt_green,long sleeve,Pants_white,short,,Drinks
casual,Shirt_black ,long sleeve,Pants_black ,long,Specs,
casual,Shirt_purple,short_sleeve,Pants_yellow,long,,Drinks
formal,Shirt_black,short_sleeve,Pants_pink,short,,Drinks
formal,Shirt_black ,short_sleeve,Pants_pink,long,Specs,
traditional,Shirt_black ,long sleeve,Pants_red,short,Specs,Drinks
casual,Shirt_orange,short_sleeve,Pants_white,long,Specs,Drinks
traditional,Shirt_white,long sleeve,Pants_black,short,,
traditional,Shirt_pink,short_sleeve,Pants_blue ,short,,Drinks
traditional,Shirt_orange,long sleeve,Pants_blue  ,long,,Drinks
formal,Shirt_yellow,short_sleeve,Pants_blue,short,,Drinks
traditional,Shirt_white,short_sleeve,Pants_orange,long,Specs,Drinks
formal,Shirt_pink,short_sleeve,Pants_black,short,,Drinks
formal,Shirt_purple,short_sleeve,Pants_white,short,Specs,Drinks
formal,Shirt_brown,short_sleeve,Pants_grey,short,,Drinks
traditional,Shirt_white,short_sleeve,Pants_blue_jeans,short,Specs,Drinks
traditional,Shirt_black,short_sleeve,Pants_pink,long,Specs,Drinks
formal,Shirt_black ,long sleeve,Pants_orange,short,Specs,Drinks
casual,Shirt_black,long sleeve,Pants_blue_jeans,short,,
formal,Shirt_grey,short_sleeve,Pants_black ,short,Specs,Drinks
casual,Shirt_white,short_sleeve,Pants_yellow,long,Specs,Drinks
formal,Shirt_orange,short_sleeve,Pants_pink,short,,Drinks
traditional,Shirt_grey,long sleeve,Pants_yellow,long,,Drinks
traditional,Shirt_black,long sleeve,Pants_blue ,short,,Drinks
formal,Shirt_blue,long sleeve,Pants_orange,long,Specs,Drinks
traditional,Shirt_blue,long sleeve,Pants_orange,long,,Drinks
casual,Shirt_grey,short_sleeve,Pants_orange,long,,Drinks
formal,Shirt_black ,long sleeve,Pants_yellow,short,,Drinks
traditional,Shirt_brown,short_sleeve,Pants_blue,short,Specs,Drinks
formal,Shirt_red,long sleeve,Pants_brown,long,,Drinks
casual,Shirt_white,long sleeve,Pants_black,long,,Drinks
formal,Shirt_green,long sleeve,Pants_white,long,,Drinks
casual,Shirt_brown,long sleeve,Pants_green,short,,Drinks
traditional,Shirt_black,long sleeve,Pants_grey,short,,Drinks
formal,Shirt_blue,short_sleeve,Pants_blue ,long,Specs,Drinks
casual,Shirt_white,short_sleeve,Pants_yellow,short,Specs,Drinks
traditional,Shirt_green,long sleeve,Pants_black ,short,Specs,Drinks
traditional,Shirt_brown,short_sleeve,Pants_white,long,,Drinks
formal,Shirt_yellow,short_sleeve,Pants_brown,long,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_white,long,,Drinks
casual,Shirt_pink,long sleeve,Pants_blue  ,long,Specs,Drinks
casual,Shirt_white,long sleeve,Pants_yellow,long,Specs,Drinks
casual,Shirt_blue,short_sleeve,Pants_brown,short,Specs,Drinks
traditional,Shirt_black,long sleeve,Pants_purple,long,Specs,Drinks
formal,Shirt_red,short_sleeve,Pants_red,short,,Drinks
casual,Shirt_yellow,short_sleeve,Pants_pink,long,Specs,Drinks
casual,Shirt_white,short_sleeve,Pants_red,short,Specs,Drinks
formal,Shirt_orange,long sleeve,Pants_blue ,long,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_purple,long,Specs,Drinks
casual,Shirt_purple,long sleeve,Pants_purple,long,Specs,Drinks
casual,Shirt_brown,long sleeve,Pants_pink,long,,Drinks
traditional,Shirt_black,long sleeve,Pants_green,long,,Drinks
traditional,Shirt_orange,long sleeve,Pants_pink,short,,Drinks
formal,Shirt_black,short_sleeve,Pants_black,long,,Drinks
traditional,Shirt_orange,long sleeve,Pants_orange,long,,Drinks
formal,Shirt_blue,short_sleeve,Pants_red,short,,Drinks
formal,Shirt_purple,short_sleeve,Pants_grey,short,,
traditional,Shirt_green,short_sleeve,Pants_blue  ,short,,Drinks
casual,Shirt_red,short_sleeve,Pants_blue_jeans,long,,Drinks
traditional,Shirt_yellow,long sleeve,Pants_blue ,short,Specs,Drinks
casual,Shirt_grey,short_sleeve,Pants_red,long,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_black,long,,
casual,Shirt_yellow,short_sleeve,Pants_purple,short,Specs,Drinks
traditional,Shirt_grey,long sleeve,Pants_green,short,,Drinks
traditional,Shirt_yellow,short_sleeve,Pants_blue,long,Specs,
casual,Shirt_purple,long sleeve,Pants_blue_jeans,long,Specs,Drinks
traditional,Shirt_blue,short_sleeve,Pants_green,short,Specs,Drinks
formal,Shirt_black ,short_sleeve,Pants_yellow,short,,Drinks
casual,Shirt_blue,long sleeve,Pants_black,short,,Drinks
formal,Shirt_white,short_sleeve,Pants_black,long,,Drinks
formal,Shirt_yellow,long sleeve,Pants_green,short,,Drinks
casual,Shirt_red,long sleeve,Pants_blue ,short,Specs,Drinks
casual,Shirt_pink,short_sleeve,Pants_purple,long,,Drinks
formal,Shirt_brown,long sleeve,Pants_pink,short,,Drinks
traditional,Shirt_orange,short_sleeve,Pants_blue  ,short,,Drinks
formal,Shirt_pink,long sleeve,Pants_green,short,Specs,Drinks
formal,Shirt_white,short_sleeve,Pants_yellow,long,,Drinks
traditional,Shirt_white,long sleeve,Pants_green,short,,
casual,Shirt_white,short_sleeve,Pants_red,short,,Drinks
